"Year","Age Group","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2011","25 to 29","Vermont","10**","35,613","28.08**","--","383"
"2011","25 to 29","Virginia","82","572,959","14.31","--","3,121"
"2011","25 to 29","Washington","92","488,611","18.83","--","3,512"
"2011","25 to 29","West Virginia","20**","107,522","18.60**","--","766"
"2011","25 to 29","Wisconsin","66","369,559","17.86","--","2,509"
"2011","25 to 29","Wyoming","14**","41,157","34.02**","--","542"
"2011","30 to 34","Alabama","60","304,308","19.72","--","1,952"
"2011","30 to 34","Alaska","--","50,261","--","--","--"
"2011","30 to 34","Arizona","87","427,033","20.37","--","2,874"
"2011","30 to 34","Arkansas","33","188,903","17.47","--","1,071"
"2011","30 to 34","California","285","2,636,023","10.81","--","9,434"
"2011","30 to 34","Colorado","62","368,333","16.83","--","2,051"
"2011","30 to 34","Connecticut","21","210,522","9.98","--","704"
"2011","30 to 34","Delaware","--","55,833","--","--","--"
"2011","30 to 34","District of Columbia","--","61,160","--","--","--"
"2011","30 to 34","Florida","176","1,144,118","15.38","--","5,809"
"2011","30 to 34","Georgia","95","674,119","14.09","--","3,124"
"2011","30 to 34","Hawaii","11**","91,885","11.97**","--","367"
"2011","30 to 34","Idaho","16**","104,714","15.28**","--","526"
"2011","30 to 34","Illinois","105","881,534","11.91","--","3,478"
"2011","30 to 34","Indiana","97","416,540","23.29","--","3,203"
"2011","30 to 34","Iowa","33","192,026","17.19","--","1,094"
"2011","30 to 34","Kansas","32","185,726","17.23","--","1,049"
"2011","30 to 34","Kentucky","53","286,400","18.51","--","1,748"
"2011","30 to 34","Louisiana","46","309,238","14.88","--","1,538"
"2011","30 to 34","Maine","14**","72,994","19.18**","--","457"
"2011","30 to 34","Maryland","40","383,230","10.44","--","1,319"
"2011","30 to 34","Massachusetts","38","416,979","9.11","--","1,275"
"2011","30 to 34","Michigan","102","582,302","17.52","--","3,390"
"2011","30 to 34","Minnesota","56","357,802","15.65","--","1,859"
"2011","30 to 34","Mississippi","41","193,182","21.22","--","1,358"
"2011","30 to 34","Missouri","83","384,689","21.58","--","2,735"
"2011","30 to 34","Montana","21","61,134","34.35","--","706"
"2011","30 to 34","Nebraska","23","121,022","19.01","--","757"
"2011","30 to 34","Nevada","33","192,627","17.13","--","1,090"
"2011","30 to 34","New Hampshire","--","72,825","--","--","--"
"2011","30 to 34","New Jersey","38","563,809","6.74","--","1,253"
"2011","30 to 34","New Mexico","38","132,315","28.72","--","1,244"
"2011","30 to 34","New York","106","1,311,423","8.08","--","3,520"
"2011","30 to 34","North Carolina","96","628,750","15.27","--","3,190"
"2011","30 to 34","North Dakota","--","43,788","--","--","--"
"2011","30 to 34","Ohio","122","705,773","17.29","--","4,033"
"2011","30 to 34","Oklahoma","67","249,959","26.80","--","2,212"
"2011","30 to 34","Oregon","49","266,116","18.41","--","1,611"
"2011","30 to 34","Pennsylvania","121","752,673","16.08","--","3,971"
"2011","30 to 34","Rhode Island","--","62,967","--","--","--"
"2011","30 to 34","South Carolina","60","295,009","20.34","--","1,988"
"2011","30 to 34","South Dakota","13**","52,209","24.90**","--","428"
"2011","30 to 34","Tennessee","71","415,425","17.09","--","2,360"
"2011","30 to 34","Texas","236","1,820,252","12.97","--","7,794"
"2011","30 to 34","Utah","48","222,917","21.53","--","1,561"
"2011","30 to 34","Vermont","--","35,196","--","--","--"
"2011","30 to 34","Virginia","71","546,790","12.99","--","2,350"
"2011","30 to 34","Washington","73","471,552","15.48","--","2,417"
"2011","30 to 34","West Virginia","25","113,613","22.01","--","821"
"2011","30 to 34","Wisconsin","58","359,736","16.12","--","1,920"
"2011","30 to 34","Wyoming","--","38,001","--","--","--"
"2011","35 to 39","Alabama","49","296,423","16.53","--","1,367"
"2011","35 to 39","Alaska","12**","44,736","26.82**","--","339"
"2011","35 to 39","Arizona","95","406,369","23.38","--","2,630"
"2011","35 to 39","Arkansas","60","179,642","33.40","--","1,667"
"2011","35 to 39","California","270","2,519,123","10.72","--","7,526"
"2011","35 to 39","Colorado","78","346,617","22.50","--","2,171"
"2011","35 to 39","Connecticut","31","211,163","14.68","--","869"
"2011","35 to 39","Delaware","--","52,878","--","--","--"
"2011","35 to 39","District of Columbia","--","43,934","--","--","--"
"2011","35 to 39","Florida","163","1,143,066","14.26","--","4,577"
"2011","35 to 39","Georgia","87","671,832","12.95","--","2,409"
"2011","35 to 39","Hawaii","15**","85,193","17.61**","--","419"
"2011","35 to 39","Idaho","28","95,885","29.20","--","779"
"2011","35 to 39","Illinois","80","830,080","9.64","--","2,233"
"2011","35 to 39","Indiana","74","402,846","18.37","--","2,073"
"2011","35 to 39","Iowa","37","173,167","21.37","--","1,036"
"2011","35 to 39","Kansas","24","169,036","14.20","--","667"
"2011","35 to 39","Kentucky","64","276,094","23.18","--","1,776"
"2011","35 to 39","Louisiana","44","272,662","16.14","--","1,219"
"2011","35 to 39","Maine","21","75,284","27.89","--","584"
"2011","35 to 39","Maryland","44","365,020","12.05","--","1,217"
"2011","35 to 39","Massachusetts","39","402,574","9.69","--","1,082"
"2011","35 to 39","Michigan","91","578,786","15.72","--","2,529"
"2011","35 to 39","Minnesota","44","318,974","13.79","--","1,229"
"2011","35 to 39","Mississippi","33","181,972","18.14","--","918"
"2011","35 to 39","Missouri","71","355,038","20.00","--","1,966"
"2011","35 to 39","Montana","11**","54,570","20.16**","--","309"
"2011","35 to 39","Nebraska","19**","109,132","17.41**","--","528"
"2011","35 to 39","Nevada","36","184,301","19.53","--","1,011"
"2011","35 to 39","New Hampshire","12**","76,506","15.69**","--","342"
"2011","35 to 39","New Jersey","47","567,653","8.28","--","1,322"
"2011","35 to 39","New Mexico","40","121,489","32.93","--","1,103"
"2011","35 to 39","New York","120","1,216,539","9.86","--","3,334"
"2011","35 to 39","North Carolina","92","634,016","14.51","--","2,566"
"2011","35 to 39","North Dakota","--","37,009","--","--","--"
"2011","35 to 39","Ohio","119","683,694","17.41","--","3,300"
"2011","35 to 39","Oklahoma","68","228,895","29.71","--","1,921"
"2011","35 to 39","Oregon","56","247,902","22.59","--","1,559"
"2011","35 to 39","Pennsylvania","121","729,156","16.60","--","3,409"
"2011","35 to 39","Rhode Island","--","60,668","--","--","--"
"2011","35 to 39","South Carolina","37","285,511","12.96","--","1,025"
"2011","35 to 39","South Dakota","--","45,583","--","--","--"
"2011","35 to 39","Tennessee","92","407,468","22.58","--","2,591"
"2011","35 to 39","Texas","260","1,748,835","14.87","--","7,247"
"2011","35 to 39","Utah","47","184,267","25.51","--","1,308"
"2011","35 to 39","Vermont","--","34,465","--","--","--"
"2011","35 to 39","Virginia","71","523,884","13.55","--","1,976"
"2011","35 to 39","Washington","70","439,142","15.94","--","1,938"
"2011","35 to 39","West Virginia","24","113,289","21.19","--","675"
"2011","35 to 39","Wisconsin","57","332,778","17.13","--","1,596"
"2011","35 to 39","Wyoming","--","33,276","--","--","--"
"2011","40 to 44","Alabama","50","314,505","15.90","--","1,154"
"2011","40 to 44","Alaska","13**","47,367","27.45**","--","299"
"2011","40 to 44","Arizona","102","416,189","24.51","--","2,342"
"2011","40 to 44","Arkansas","46","185,237","24.83","--","1,075"
"2011","40 to 44","California","359","2,633,763","13.63","--","8,292"
"2011","40 to 44","Colorado","87","356,843","24.38","--","2,006"
"2011","40 to 44","Connecticut","35","255,574","13.70","--","803"
"2011","40 to 44","Delaware","--","60,222","--","--","--"
"2011","40 to 44","District of Columbia","--","39,385","--","--","--"
"2011","40 to 44","Florida","233","1,259,597","18.50","--","5,335"
"2011","40 to 44","Georgia","115","711,307","16.17","--","2,634"
"2011","40 to 44","Hawaii","14**","89,798","15.59**","--","323"
"2011","40 to 44","Idaho","25","96,711","25.85","--","581"
"2011","40 to 44","Illinois","101","873,337","11.57","--","2,332"
"2011","40 to 44","Indiana","93","428,411","21.71","--","2,148"
"2011","40 to 44","Iowa","52","187,710","27.70","--","1,200"
"2011","40 to 44","Kansas","41","174,658","23.47","--","941"
"2011","40 to 44","Kentucky","64","294,299","21.75","--","1,481"
"2011","40 to 44","Louisiana","48","288,449","16.64","--","1,112"
"2011","40 to 44","Maine","22","90,035","24.44","--","500"
"2011","40 to 44","Maryland","41","415,619","9.87","--","926"
"2011","40 to 44","Massachusetts","66","462,451","14.27","--","1,490"
"2011","40 to 44","Michigan","123","661,498","18.59","--","2,815"
"2011","40 to 44","Minnesota","70","351,347","19.92","--","1,598"
"2011","40 to 44","Mississippi","33","189,449","17.42","--","765"
"2011","40 to 44","Missouri","94","381,697","24.63","--","2,205"
"2011","40 to 44","Montana","23","57,831","39.77","--","535"
"2011","40 to 44","Nebraska","15**","110,954","13.52**","--","351"
"2011","40 to 44","Nevada","43","193,676","22.20","--","991"
"2011","40 to 44","New Hampshire","19**","95,257","19.95**","--","436"
"2011","40 to 44","New Jersey","82","641,247","12.79","--","1,896"
"2011","40 to 44","New Mexico","33","125,922","26.21","--","755"
"2011","40 to 44","New York","159","1,343,213","11.84","--","3,670"
"2011","40 to 44","North Carolina","120","682,708","17.58","--","2,756"
"2011","40 to 44","North Dakota","--","38,358","--","--","--"
"2011","40 to 44","Ohio","113","762,960","14.81","--","2,603"
"2011","40 to 44","Oklahoma","60","232,504","25.81","--","1,405"
"2011","40 to 44","Oregon","74","255,078","29.01","--","1,695"
"2011","40 to 44","Pennsylvania","174","844,535","20.60","--","4,009"
"2011","40 to 44","Rhode Island","--","71,525","--","--","--"
"2011","40 to 44","South Carolina","56","307,669","18.20","--","1,280"
"2011","40 to 44","South Dakota","13**","47,453","27.40**","--","297"
"2011","40 to 44","Tennessee","75","437,302","17.15","--","1,733"
"2011","40 to 44","Texas","260","1,747,353","14.88","--","5,978"
"2011","40 to 44","Utah","34","161,864","21.01","--","791"
"2011","40 to 44","Vermont","--","41,188","--","--","--"
"2011","40 to 44","Virginia","93","571,773","16.27","--","2,131"
"2011","40 to 44","Washington","89","469,778","18.95","--","2,044"
"2011","40 to 44","West Virginia","33","121,447","27.17","--","773"
"2011","40 to 44","Wisconsin","59","374,687","15.75","--","1,344"
"2011","40 to 44","Wyoming","14**","33,619","41.64**","--","318"
"2011","45 to 49","Alabama","61","337,163","18.09","--","1,098"
"2011","45 to 49","Alaska","12**","52,458","22.88**","--","221"
"2011","45 to 49","Arizona","126","418,774","30.09","--","2,264"
"2011","45 to 49","Arkansas","44","199,761","22.03","--","798"
"2011","45 to 49","California","387","2,645,352","14.63","--","6,913"
"2011","45 to 49","Colorado","96","359,339","26.72","--","1,725"
"2011","45 to 49","Connecticut","52","284,964","18.25","--","921"
"2011","45 to 49","Delaware","10**","66,428","15.05**","--","180"
"2011","45 to 49","District of Columbia","--","38,696","--","--","--"
"2011","45 to 49","Florida","340","1,377,193","24.69","--","6,073"
"2011","45 to 49","Georgia","135","717,750","18.81","--","2,450"
"2011","45 to 49","Hawaii","10**","93,606","10.68**","--","188"
"2011","45 to 49","Idaho","30","99,914","30.03","--","531"
"2011","45 to 49","Illinois","133","912,260","14.58","--","2,396"
"2011","45 to 49","Indiana","103","458,187","22.48","--","1,849"
"2011","45 to 49","Iowa","53","207,039","25.60","--","953"
"2011","45 to 49","Kansas","43","192,146","22.38","--","763"
"2011","45 to 49","Kentucky","78","315,188","24.75","--","1,399"
"2011","45 to 49","Louisiana","69","314,919","21.91","--","1,228"
"2011","45 to 49","Maine","23","103,304","22.26","--","416"
"2011","45 to 49","Maryland","55","453,150","12.14","--","989"
"2011","45 to 49","Massachusetts","86","506,807","16.97","--","1,549"
"2011","45 to 49","Michigan","130","718,824","18.09","--","2,330"
"2011","45 to 49","Minnesota","66","389,750","16.93","--","1,185"
"2011","45 to 49","Mississippi","39","201,737","19.33","--","689"
"2011","45 to 49","Missouri","118","424,391","27.81","--","2,113"
"2011","45 to 49","Montana","26","66,623","39.03","--","443"
"2011","45 to 49","Nebraska","18**","122,604","14.68**","--","320"
"2011","45 to 49","Nevada","54","191,147","28.25","--","975"
"2011","45 to 49","New Hampshire","26","108,975","23.86","--","463"
"2011","45 to 49","New Jersey","68","691,353","9.84","--","1,218"
"2011","45 to 49","New Mexico","44","137,853","31.92","--","792"
"2011","45 to 49","New York","169","1,433,305","11.79","--","3,056"
"2011","45 to 49","North Carolina","134","691,128","19.39","--","2,393"
"2011","45 to 49","North Dakota","14**","43,949","31.86**","--","256"
"2011","45 to 49","Ohio","166","822,596","20.18","--","2,978"
"2011","45 to 49","Oklahoma","79","250,113","31.59","--","1,426"
"2011","45 to 49","Oregon","55","254,965","21.57","--","983"
"2011","45 to 49","Pennsylvania","209","926,690","22.55","--","3,775"
"2011","45 to 49","Rhode Island","16**","79,062","20.24**","--","276"
"2011","45 to 49","South Carolina","72","327,161","22.01","--","1,304"
"2011","45 to 49","South Dakota","--","54,496","--","--","--"
"2011","45 to 49","Tennessee","111","458,542","24.21","--","1,966"
"2011","45 to 49","Texas","295","1,737,990","16.97","--","5,315"
"2011","45 to 49","Utah","57","151,656","37.59","--","1,025"
"2011","45 to 49","Vermont","16**","47,558","33.64**","--","290"
"2011","45 to 49","Virginia","110","609,800","18.04","--","1,943"
"2011","45 to 49","Washington","91","478,352","19.02","--","1,632"
"2011","45 to 49","West Virginia","31","128,945","24.04","--","566"
"2011","45 to 49","Wisconsin","97","421,264","23.03","--","1,740"
"2011","45 to 49","Wyoming","12**","36,785","32.62**","--","209"
"2011","50 to 54","Alabama","69","349,056","19.77","--","908"
"2011","50 to 54","Alaska","16**","56,267","28.44**","--","203"
"2011","50 to 54","Arizona","120","423,253","28.35","--","1,596"
"2011","50 to 54","Arkansas","58","203,729","28.47","--","769"
"2011","50 to 54","California","478","2,602,087","18.37","--","6,222"
"2011","50 to 54","Colorado","110","375,222","29.32","--","1,420"
"2011","50 to 54","Connecticut","43","287,970","14.93","--","563"
"2011","50 to 54","Delaware","12**","66,956","17.92**","--","155"
"2011","50 to 54","District of Columbia","--","37,652","--","--","--"
"2011","50 to 54","Florida","370","1,371,533","26.98","--","4,812"
"2011","50 to 54","Georgia","129","683,738","18.87","--","1,674"
"2011","50 to 54","Hawaii","18**","97,016","18.55**","--","237"
"2011","50 to 54","Idaho","34","106,156","32.03","--","434"
"2011","50 to 54","Illinois","167","938,800","17.79","--","2,197"
"2011","50 to 54","Indiana","106","476,756","22.23","--","1,376"
"2011","50 to 54","Iowa","39","224,510","17.37","--","510"
"2011","50 to 54","Kansas","38","205,647","18.48","--","497"
"2011","50 to 54","Kentucky","70","322,370","21.71","--","912"
"2011","50 to 54","Louisiana","67","330,752","20.26","--","875"
"2011","50 to 54","Maine","29","111,446","26.02","--","374"
"2011","50 to 54","Maryland","69","449,889","15.34","--","898"
"2011","50 to 54","Massachusetts","72","505,224","14.25","--","936"
"2011","50 to 54","Michigan","147","763,636","19.25","--","1,912"
"2011","50 to 54","Minnesota","72","409,426","17.59","--","943"
"2011","50 to 54","Mississippi","34","209,240","16.25","--","445"
"2011","50 to 54","Missouri","107","448,813","23.84","--","1,387"
"2011","50 to 54","Montana","26","77,748","33.44","--","343"
"2011","50 to 54","Nebraska","20**","131,074","15.26**","--","276"
"2011","50 to 54","Nevada","58","184,889","31.37","--","762"
"2011","50 to 54","New Hampshire","30","114,335","26.24","--","391"
"2011","50 to 54","New Jersey","82","684,379","11.98","--","1,065"
"2011","50 to 54","New Mexico","35","147,836","23.68","--","447"
"2011","50 to 54","New York","197","1,436,212","13.72","--","2,558"
"2011","50 to 54","North Carolina","137","682,276","20.08","--","1,782"
"2011","50 to 54","North Dakota","11**","50,221","21.90**","--","141"
"2011","50 to 54","Ohio","174","886,282","19.63","--","2,275"
"2011","50 to 54","Oklahoma","81","266,135","30.44","--","1,016"
"2011","50 to 54","Oregon","75","274,782","27.29","--","970"
"2011","50 to 54","Pennsylvania","220","986,823","22.29","--","2,841"
"2011","50 to 54","Rhode Island","13**","81,410","15.97**","--","170"
"2011","50 to 54","South Carolina","80","331,281","24.15","--","1,037"
"2011","50 to 54","South Dakota","11**","59,794","18.40**","--","139"
"2011","50 to 54","Tennessee","107","462,832","23.12","--","1,392"
"2011","50 to 54","Texas","306","1,712,380","17.87","--","3,952"
