"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"11","2003","Males","--","2,176,450","--","--","--"
"11","2003","Females","--","2,077,598","--","--","--"
"11","2002","Males","--","2,199,780","--","--","--"
"11","2002","Females","0**","2,095,946","0.00**","--","--"
"11","2001","Males","--","2,227,591","--","--","--"
"11","2001","Females","0**","2,117,319","0.00**","--","--"
"12","2021","Males","25","2,190,976","1.14","--","1,325"
"12","2021","Females","14**","2,088,339","0.67**","--","742"
"12","2020","Males","26","2,273,765","1.14","--","1,378"
"12","2020","Females","--","2,165,522","--","--","--"
"12","2019","Males","22","2,152,085","1.02","--","1,166"
"12","2019","Females","--","2,060,956","--","--","--"
"12","2018","Males","24","2,130,613","1.13","--","1,272"
"12","2018","Females","--","2,039,990","--","--","--"
"12","2017","Males","16**","2,116,965","0.76**","--","848"
"12","2017","Females","--","2,030,081","--","--","--"
"12","2016","Males","16**","2,113,160","0.76**","--","848"
"12","2016","Females","--","2,029,205","--","--","--"
"12","2015","Males","12**","2,090,047","0.57**","--","636"
"12","2015","Females","0**","2,008,578","0.00**","--","--"
"12","2014","Males","19**","2,075,116","0.92**","--","1,007"
"12","2014","Females","--","1,993,711","--","--","--"
"12","2013","Males","16**","2,122,002","0.75**","--","848"
"12","2013","Females","--","2,035,446","--","--","--"
"12","2012","Males","10**","2,152,024","0.47**","--","530"
"12","2012","Females","--","2,056,466","--","--","--"
"12","2011","Males","10**","2,109,678","0.47**","--","530"
"12","2011","Females","0**","2,016,509","0.00**","--","--"
"12","2010","Males","--","2,100,156","--","--","--"
"12","2010","Females","--","2,006,105","--","--","--"
"12","2009","Males","--","2,100,432","--","--","--"
"12","2009","Females","--","2,010,144","--","--","--"
"12","2008","Males","--","2,128,167","--","--","--"
"12","2008","Females","0**","2,031,275","0.00**","--","--"
"12","2007","Males","--","2,147,007","--","--","--"
"12","2007","Females","0**","2,044,978","0.00**","--","--"
"12","2006","Males","--","2,148,878","--","--","--"
"12","2006","Females","--","2,047,991","--","--","--"
"12","2005","Males","--","2,178,871","--","--","--"
"12","2005","Females","--","2,072,253","--","--","--"
"12","2004","Males","--","2,196,469","--","--","--"
"12","2004","Females","0**","2,097,068","0.00**","--","--"
"12","2003","Males","10**","2,218,591","0.45**","--","530"
"12","2003","Females","--","2,114,378","--","--","--"
"12","2002","Males","11**","2,245,443","0.49**","--","583"
"12","2002","Females","--","2,134,897","--","--","--"
"12","2001","Males","10**","2,143,107","0.47**","--","530"
"12","2001","Females","--","2,040,832","--","--","--"
"13","2021","Males","47","2,275,444","2.07","--","2,444"
"13","2021","Females","12**","2,167,137","0.55**","--","624"
"13","2020","Males","52","2,269,356","2.29","--","2,704"
"13","2020","Females","--","2,160,185","--","--","--"
"13","2019","Males","39","2,134,771","1.83","--","2,028"
"13","2019","Females","--","2,044,162","--","--","--"
"13","2018","Males","50","2,122,616","2.36","--","2,600"
"13","2018","Females","13**","2,035,641","0.64**","--","676"
"13","2017","Males","36","2,119,845","1.70","--","1,872"
"13","2017","Females","11**","2,035,642","0.54**","--","572"
"13","2016","Males","34","2,097,241","1.62","--","1,768"
"13","2016","Females","13**","2,015,641","0.65**","--","676"
"13","2015","Males","29","2,081,713","1.39","--","1,508"
"13","2015","Females","11**","2,000,331","0.55**","--","572"
"13","2014","Males","40","2,128,065","1.88","--","2,080"
"13","2014","Females","16**","2,041,565","0.78**","--","832"
"13","2013","Males","33","2,157,355","1.53","--","1,716"
"13","2013","Females","--","2,062,095","--","--","--"
"13","2012","Males","30","2,114,843","1.42","--","1,560"
"13","2012","Females","0**","2,022,068","0.00**","--","--"
"13","2011","Males","25","2,108,841","1.19","--","1,300"
"13","2011","Females","--","2,015,383","--","--","--"
"13","2010","Males","20**","2,104,932","0.95**","--","1,040"
"13","2010","Females","--","2,013,123","--","--","--"
"13","2009","Males","13**","2,131,163","0.61**","--","676"
"13","2009","Females","--","2,033,250","--","--","--"
"13","2008","Males","14**","2,151,538","0.65**","--","728"
"13","2008","Females","--","2,048,445","--","--","--"
"13","2007","Males","16**","2,154,601","0.74**","--","832"
"13","2007","Females","--","2,052,711","--","--","--"
"13","2006","Males","11**","2,186,185","0.50**","--","572"
"13","2006","Females","--","2,078,514","--","--","--"
"13","2005","Males","17**","2,204,581","0.77**","--","884"
"13","2005","Females","--","2,104,266","--","--","--"
"13","2004","Males","16**","2,227,694","0.72**","--","832"
"13","2004","Females","--","2,122,486","--","--","--"
"13","2003","Males","14**","2,256,401","0.62**","--","728"
"13","2003","Females","--","2,144,987","--","--","--"
"13","2002","Males","25","2,156,150","1.16","--","1,300"
"13","2002","Females","--","2,052,879","--","--","--"
"13","2001","Males","22","2,106,767","1.04","--","1,144"
"13","2001","Females","--","2,006,421","--","--","--"
"14","2021","Males","91","2,271,010","4.01","--","4,641"
"14","2021","Females","23","2,161,983","1.06","--","1,173"
"14","2020","Males","92","2,226,720","4.13","--","4,692"
"14","2020","Females","18**","2,125,374","0.85**","--","918"
"14","2019","Males","70","2,127,210","3.29","--","3,570"
"14","2019","Females","16**","2,040,262","0.78**","--","816"
"14","2018","Males","76","2,125,846","3.58","--","3,876"
"14","2018","Females","20**","2,041,625","0.98**","--","1,020"
"14","2017","Males","92","2,104,341","4.37","--","4,692"
"14","2017","Females","12**","2,022,540","0.59**","--","612"
"14","2016","Males","64","2,089,327","3.06","--","3,264"
"14","2016","Females","17**","2,007,870","0.85**","--","867"
"14","2015","Males","63","2,135,404","2.95","--","3,213"
"14","2015","Females","18**","2,048,610","0.88**","--","918"
"14","2014","Males","67","2,164,213","3.10","--","3,417"
"14","2014","Females","13**","2,068,613","0.63**","--","663"
"14","2013","Males","65","2,120,660","3.07","--","3,315"
"14","2013","Females","12**","2,028,021","0.59**","--","612"
"14","2012","Males","48","2,114,385","2.27","--","2,448"
"14","2012","Females","12**","2,021,101","0.59**","--","612"
"14","2011","Males","37","2,110,556","1.75","--","1,887"
"14","2011","Females","--","2,020,693","--","--","--"
"14","2010","Males","37","2,135,596","1.73","--","1,887"
"14","2010","Females","--","2,030,463","--","--","--"
"14","2009","Males","33","2,146,254","1.54","--","1,683"
"14","2009","Females","--","2,039,626","--","--","--"
"14","2008","Males","19**","2,151,707","0.88**","--","969"
"14","2008","Females","--","2,046,386","--","--","--"
"14","2007","Males","20**","2,185,198","0.92**","--","1,020"
"14","2007","Females","--","2,074,286","--","--","--"
"14","2006","Males","29","2,205,893","1.32","--","1,479"
"14","2006","Females","--","2,102,562","--","--","--"
"14","2005","Males","43","2,230,589","1.93","--","2,193"
"14","2005","Females","--","2,122,625","--","--","--"
"14","2004","Males","29","2,261,080","1.28","--","1,479"
"14","2004","Females","--","2,147,174","--","--","--"
"14","2003","Males","35","2,163,635","1.62","--","1,785"
"14","2003","Females","--","2,058,252","--","--","--"
"14","2002","Males","28","2,117,466","1.32","--","1,428"
"14","2002","Females","--","2,015,052","--","--","--"
"14","2001","Males","35","2,079,508","1.68","--","1,785"
"14","2001","Females","13**","1,979,874","0.66**","--","663"
"15","2021","Males","145","2,228,527","6.51","--","7,250"
"15","2021","Females","19**","2,127,399","0.89**","--","950"
"15","2020","Males","120","2,202,345","5.45","--","6,000"
"15","2020","Females","22","2,103,758","1.05","--","1,100"
"15","2019","Males","98","2,131,232","4.60","--","4,900"
"15","2019","Females","25","2,047,010","1.22","--","1,250"
"15","2018","Males","119","2,111,119","5.64","--","5,950"
"15","2018","Females","19**","2,029,202","0.94**","--","950"
"15","2017","Males","125","2,097,409","5.96","--","6,250"
"15","2017","Females","21","2,015,600","1.04","--","1,050"
"15","2016","Males","110","2,144,039","5.13","--","5,500"
"15","2016","Females","22","2,057,103","1.07","--","1,100"
"15","2015","Males","84","2,172,730","3.87","--","4,200"
"15","2015","Females","17**","2,076,776","0.82**","--","850"
"15","2014","Males","87","2,128,668","4.09","--","4,350"
"15","2014","Females","11**","2,035,532","0.54**","--","550"
"15","2013","Males","76","2,121,065","3.58","--","3,800"
"15","2013","Females","15**","2,027,712","0.74**","--","750"
"15","2012","Males","73","2,116,779","3.45","--","3,650"
"15","2012","Females","14**","2,027,053","0.69**","--","700"
"15","2011","Males","69","2,129,212","3.24","--","3,450"
"15","2011","Females","16**","2,029,406","0.79**","--","800"
"15","2010","Males","62","2,177,104","2.85","--","3,100"
"15","2010","Females","12**","2,065,842","0.58**","--","600"
"15","2009","Males","63","2,185,191","2.88","--","3,150"
"15","2009","Females","--","2,074,716","--","--","--"
"15","2008","Males","55","2,217,738","2.48","--","2,750"
"15","2008","Females","11**","2,101,227","0.52**","--","550"
"15","2007","Males","43","2,236,686","1.92","--","2,150"
"15","2007","Females","12**","2,127,794","0.56**","--","600"
"15","2006","Males","58","2,260,174","2.57","--","2,900"
"15","2006","Females","12**","2,146,333","0.56**","--","600"
"15","2005","Males","72","2,288,462","3.15","--","3,600"
"15","2005","Females","13**","2,168,528","0.60**","--","650"
"15","2004","Males","52","2,188,087","2.38","--","2,600"
"15","2004","Females","11**","2,076,766","0.53**","--","550"
"15","2003","Males","57","2,140,289","2.66","--","2,850"
"15","2003","Females","11**","2,032,371","0.54**","--","550"
"15","2002","Males","54","2,101,620","2.57","--","2,700"
"15","2002","Females","13**","1,996,260","0.65**","--","650"
"15","2001","Males","54","2,096,431","2.58","--","2,700"
"15","2001","Females","19**","1,987,447","0.96**","--","950"
"16","2021","Males","182","2,204,485","8.26","--","8,918"
"16","2021","Females","24","2,105,977","1.14","--","1,176"
"16","2020","Males","152","2,212,057","6.87","--","7,448"
"16","2020","Females","25","2,115,685","1.18","--","1,225"
"16","2019","Males","151","2,117,603","7.13","--","7,399"
"16","2019","Females","18**","2,035,149","0.88**","--","882"
"16","2018","Males","138","2,105,283","6.56","--","6,762"
"16","2018","Females","23","2,022,806","1.14","--","1,127"
"16","2017","Males","158","2,153,352","7.34","--","7,742"
"16","2017","Females","29","2,065,586","1.40","--","1,421"
"16","2016","Males","111","2,182,893","5.09","--","5,439"
"16","2016","Females","31","2,086,241","1.49","--","1,519"
"16","2015","Males","125","2,138,534","5.85","--","6,125"
"16","2015","Females","21","2,044,802","1.03","--","1,029"
"16","2014","Males","100","2,130,552","4.69","--","4,900"
"16","2014","Females","21","2,036,566","1.03","--","1,029"
"16","2013","Males","108","2,125,197","5.08","--","5,292"
"16","2013","Females","13**","2,034,928","0.64**","--","637"
"16","2012","Males","98","2,137,213","4.59","--","4,802"
"16","2012","Females","15**","2,036,904","0.74**","--","735"
"16","2011","Males","105","2,178,633","4.82","--","5,145"
"16","2011","Females","17**","2,068,363","0.82**","--","833"
"16","2010","Males","85","2,216,153","3.84","--","4,165"
"16","2010","Females","18**","2,100,158","0.86**","--","882"
"16","2009","Males","104","2,243,808","4.64","--","5,096"
"16","2009","Females","20**","2,121,530","0.94**","--","980"
"16","2008","Males","98","2,263,332","4.33","--","4,802"
"16","2008","Females","11**","2,147,813","0.51**","--","539"
"16","2007","Males","82","2,286,623","3.59","--","4,018"
"16","2007","Females","10**","2,165,610","0.46**","--","490"
"16","2006","Males","91","2,315,422","3.93","--","4,459"
"16","2006","Females","17**","2,187,576","0.78**","--","833"
"16","2005","Males","95","2,213,946","4.29","--","4,655"
"16","2005","Females","11**","2,094,181","0.53**","--","539"
"16","2004","Males","103","2,165,213","4.76","--","5,047"
"16","2004","Females","15**","2,048,548","0.73**","--","735"
"16","2003","Males","82","2,126,565","3.86","--","4,018"
"16","2003","Females","19**","2,012,575","0.94**","--","931"
"16","2002","Males","111","2,122,632","5.23","--","5,439"
"16","2002","Females","15**","2,004,323","0.75**","--","735"
"16","2001","Males","93","2,115,456","4.40","--","4,557"
"16","2001","Females","18**","1,992,847","0.90**","--","882"
"17","2021","Males","192","2,214,872","8.67","--","9,216"
"17","2021","Females","29","2,118,503","1.37","--","1,392"
"17","2020","Males","163","2,190,563","7.44","--","7,824"
"17","2020","Females","15**","2,096,155","0.72**","--","720"
"17","2019","Males","163","2,114,057","7.71","--","7,824"
"17","2019","Females","30","2,030,479","1.48","--","1,440"
"17","2018","Males","197","2,163,297","9.11","--","9,456"
"17","2018","Females","26","2,074,467","1.25","--","1,248"
"17","2017","Males","183","2,194,851","8.34","--","8,784"
"17","2017","Females","27","2,096,760","1.29","--","1,296"
"17","2016","Males","173","2,151,327","8.04","--","8,304"
"17","2016","Females","26","2,056,396","1.26","--","1,248"
"17","2015","Males","160","2,142,909","7.47","--","7,680"
"17","2015","Females","19**","2,047,831","0.93**","--","912"
"17","2014","Males","127","2,137,239","5.94","--","6,096"
"17","2014","Females","12**","2,045,824","0.59**","--","576"
"17","2013","Males","126","2,148,303","5.87","--","6,048"
"17","2013","Females","15**","2,046,767","0.73**","--","720"
"17","2012","Males","127","2,189,452","5.80","--","6,096"
"17","2012","Females","25","2,078,115","1.20","--","1,200"
"17","2011","Males","129","2,226,267","5.79","--","6,192"
"17","2011","Females","20**","2,108,201","0.95**","--","960"
"17","2010","Males","104","2,263,294","4.60","--","4,992"
"17","2010","Females","13**","2,132,181","0.61**","--","624"
"17","2009","Males","123","2,273,583","5.41","--","5,904"
"17","2009","Females","20**","2,147,758","0.93**","--","960"
"17","2008","Males","123","2,299,520","5.35","--","5,904"
"17","2008","Females","13**","2,167,578","0.60**","--","624"
"17","2007","Males","114","2,329,997","4.89","--","5,472"
"17","2007","Females","11**","2,191,104","0.50**","--","528"
"17","2006","Males","117","2,231,283","5.24","--","5,616"
"17","2006","Females","14**","2,100,226","0.67**","--","672"
"17","2005","Males","118","2,183,663","5.40","--","5,664"
"17","2005","Females","19**","2,055,865","0.92**","--","912"
"17","2004","Males","118","2,146,162","5.50","--","5,664"
"17","2004","Females","26","2,021,162","1.29","--","1,248"
"17","2003","Males","121","2,144,767","5.64","--","5,808"
"17","2003","Females","13**","2,015,563","0.65**","--","624"
"17","2002","Males","120","2,141,364","5.60","--","5,760"
"17","2002","Females","24","2,007,240","1.20","--","1,152"
"17","2001","Males","159","2,081,403","7.64","--","7,632"
"17","2001","Females","18**","1,947,344","0.92**","--","864"
"18","2021","Males","213","2,193,245","9.71","--","10,011"
"18","2021","Females","38","2,099,535","1.81","--","1,786"
"18","2020","Males","220","2,180,066","10.09","--","10,340"
"18","2020","Females","29","2,087,152","1.39","--","1,363"
"18","2019","Males","201","2,173,898","9.25","--","9,447"
"18","2019","Females","31","2,084,055","1.49","--","1,457"
"18","2018","Males","247","2,206,844","11.19","--","11,609"
"18","2018","Females","31","2,107,615","1.47","--","1,457"
"18","2017","Males","237","2,165,520","10.94","--","11,139"
"18","2017","Females","21","2,069,414","1.02","--","987"
"18","2016","Males","205","2,158,323","9.50","--","9,635"
"18","2016","Females","29","2,061,901","1.41","--","1,363"
"18","2015","Males","175","2,152,816","8.13","--","8,225"
"18","2015","Females","23","2,059,562","1.12","--","1,081"
"18","2014","Males","187","2,162,801","8.65","--","8,789"
"18","2014","Females","14**","2,060,101","0.68**","--","658"
"18","2013","Males","156","2,202,868","7.08","--","7,332"
"18","2013","Females","21","2,090,205","1.01","--","987"
"18","2012","Males","156","2,239,055","6.97","--","7,332"
"18","2012","Females","23","2,120,196","1.09","--","1,081"
"18","2011","Males","170","2,266,154","7.50","--","7,990"
"18","2011","Females","15**","2,135,893","0.70**","--","705"
"18","2010","Males","174","2,305,664","7.55","--","8,178"
"18","2010","Females","--","2,195,450","--","--","--"
"18","2009","Males","177","2,326,121","7.61","--","8,319"
"18","2009","Females","11**","2,208,513","0.50**","--","517"
"18","2008","Males","158","2,357,779","6.70","--","7,426"
"18","2008","Females","10**","2,230,348","0.45**","--","470"
"18","2007","Males","154","2,259,477","6.82","--","7,238"
"18","2007","Females","14**","2,135,136","0.66**","--","658"
